target_name,kind,method,scheme,stl,seed,d,kappa,tau,dt,batch_size,n_steps,tail_mean_gap,tail_median_gap,tail_std_gap,final_gap,tail_steps,spd_fail
gaussian,gaussian,riemannian,riemannian,0,7,2,100.0,0.0,0.1,4,2000,0.0179646824338778,0.0108270963819068,0.0210984479612761,0.0205236153120489,400,0
gaussian,gaussian,riemannian,riemannian,0,8,2,100.0,0.0,0.1,4,2000,0.0111096949936568,0.0071258660474871,0.0119075924762533,0.0021275280928065,400,0
gaussian,gaussian,riemannian,riemannian,0,9,2,100.0,0.0,0.1,4,2000,0.0110838656912922,0.0075202024130138,0.0106447947604354,0.0274721744621666,400,0
gaussian,gaussian,riemannian,riemannian,0,10,2,100.0,0.0,0.1,4,2000,0.0118053042521693,0.0089496591471783,0.0101196239776828,0.00780987566057,400,0
gaussian,gaussian,riemannian,riemannian,0,11,2,100.0,0.0,0.1,4,2000,0.017817029355947,0.0124904201798226,0.0195552423916436,0.0033199162372306,400,0
gaussian,gaussian,riemannian,riemannian,0,12,2,100.0,0.0,0.1,4,2000,0.0118988206737172,0.0083475393024152,0.0108561451219659,0.0106658032049569,400,0
gaussian,gaussian,riemannian,riemannian,0,13,2,100.0,0.0,0.1,4,2000,0.0129573244218824,0.0084295337673407,0.0149996313012017,0.0133002746529207,400,0
gaussian,gaussian,riemannian,riemannian,0,14,2,100.0,0.0,0.1,4,2000,0.0132947862652832,0.0102733850758217,0.0111212259008454,0.0364323877570518,400,0
gaussian,gaussian,riemannian,riemannian,0,15,2,100.0,0.0,0.1,4,2000,0.0118629489981052,0.0085221230799511,0.0121877815884031,0.0134833385746451,400,0
gaussian,gaussian,riemannian,riemannian,0,16,2,100.0,0.0,0.1,4,2000,0.0126361019055788,0.0103443299840135,0.0106329591805733,0.0263249039921629,400,0
gaussian,gaussian,riemannian,riemannian,0,17,2,100.0,0.0,0.1,4,2000,0.0102450733210903,0.0074803672024578,0.0099018418873294,0.0039619710555138,400,0
gaussian,gaussian,riemannian,riemannian,0,18,2,100.0,0.0,0.1,4,2000,0.0130125665657522,0.0104114543548335,0.0114704626794515,0.0036381617037781,400,0
gaussian,gaussian,riemannian,riemannian,0,19,2,100.0,0.0,0.1,4,2000,0.0128720569215685,0.009382717321074,0.012630921502973,0.0028509142744821,400,0
gaussian,gaussian,kl,kl,0,0,2,100.0,0.0,0.1,4,2000,0.0115959350518334,0.008715945046285,0.0116585516857612,0.0131090127330708,400,0
gaussian,gaussian,kl,kl,0,1,2,100.0,0.0,0.1,4,2000,0.014343777942467,0.0101352364409432,0.0139335537299305,0.0058156034327008,400,0
gaussian,gaussian,kl,kl,0,2,2,100.0,0.0,0.1,4,2000,0.013317497777174,0.0093389773950312,0.0122969704672334,0.0007181548490682,400,0
gaussian,gaussian,kl,kl,0,3,2,100.0,0.0,0.1,4,2000,0.012568371166872,0.0089152273163323,0.012078610847134,0.0015344148211218,400,0
gaussian,gaussian,kl,kl,0,4,2,100.0,0.0,0.1,4,2000,0.0123346864230966,0.0085790641505536,0.0119515523170049,0.0019145099854704,400,0
gaussian,gaussian,kl,kl,0,5,2,100.0,0.0,0.1,4,2000,0.0112781659830689,0.0079852552303566,0.0110250455234589,0.0182490074572561,400,0
gaussian,gaussian,kl,kl,0,6,2,100.0,0.0,0.1,4,2000,0.0139841195169298,0.0093931577544148,0.0129480596121569,0.0019660591027395,400,0
gaussian,gaussian,kl,kl,0,7,2,100.0,0.0,0.1,4,2000,0.017964682433878,0.010827096381907,0.0210984479612761,0.0205236153120491,400,0
gaussian,gaussian,kl,kl,0,8,2,100.0,0.0,0.1,4,2000,0.011109694993657,0.0071258660474873,0.0119075924762533,0.0021275280928068,400,0
gaussian,gaussian,kl,kl,0,9,2,100.0,0.0,0.1,4,2000,0.0110838656912924,0.007520202413014,0.0106447947604353,0.0274721744621666,400,0
gaussian,gaussian,kl,kl,0,10,2,100.0,0.0,0.1,4,2000,0.0118053042521695,0.0089496591471786,0.0101196239776827,0.0078098756605702,400,0
gaussian,gaussian,kl,kl,0,11,2,100.0,0.0,0.1,4,2000,0.0178170293559472,0.0124904201798227,0.0195552423916435,0.0033199162372308,400,0
gaussian,gaussian,kl,kl,0,12,2,100.0,0.0,0.1,4,2000,0.0118988206737174,0.0083475393024154,0.0108561451219659,0.0106658032049571,400,0
gaussian,gaussian,kl,kl,0,13,2,100.0,0.0,0.1,4,2000,0.0129573244218826,0.0084295337673409,0.0149996313012016,0.0133002746529209,400,0
gaussian,gaussian,kl,kl,0,14,2,100.0,0.0,0.1,4,2000,0.0132947862652834,0.0102733850758219,0.0111212259008454,0.0364323877570518,400,0
gaussian,gaussian,kl,kl,0,15,2,100.0,0.0,0.1,4,2000,0.0118629489981054,0.0085221230799513,0.0121877815884031,0.0134833385746453,400,0
gaussian,gaussian,kl,kl,0,16,2,100.0,0.0,0.1,4,2000,0.012636101905579,0.0103443299840138,0.0106329591805733,0.0263249039921631,400,0
gaussian,gaussian,kl,kl,0,17,2,100.0,0.0,0.1,4,2000,0.0102450733210905,0.007480367202458,0.0099018418873294,0.0039619710555141,400,0
gaussian,gaussian,kl,kl,0,18,2,100.0,0.0,0.1,4,2000,0.0130125665657524,0.0104114543548338,0.0114704626794515,0.0036381617037783,400,0
gaussian,gaussian,kl,kl,0,19,2,100.0,0.0,0.1,4,2000,0.0128720569215687,0.0093827173210742,0.012630921502973,0.0028509142744823,400,0
gaussian,gaussian,riemannian,riemannian,0,0,2,100.0,0.0,0.1,16,2000,0.0032618964521531,0.0021830908153872,0.0032413893278372,0.0021982207878192,400,0
gaussian,gaussian,riemannian,riemannian,0,1,2,100.0,0.0,0.1,16,2000,0.0032596079008683,0.0023694194272418,0.0028843237908624,0.0035185043179977,400,0
gaussian,gaussian,riemannian,riemannian,0,2,2,100.0,0.0,0.1,16,2000,0.0031795186129542,0.0023058709566515,0.0029456604670714,0.0052336583527961,400,0
gaussian,gaussian,riemannian,riemannian,0,3,2,100.0,0.0,0.1,16,2000,0.0047294098546245,0.002664370087261,0.0054716222712525,0.0016290170538495,400,0
gaussian,gaussian,riemannian,riemannian,0,4,2,100.0,0.0,0.1,16,2000,0.0037471182031086,0.0027057002666326,0.0035919135690834,0.0041007359691853,400,0
gaussian,gaussian,riemannian,riemannian,0,5,2,100.0,0.0,0.1,16,2000,0.0028050085551955,0.001902090494931,0.0029895542976996,0.0038725672816988,400,0
gaussian,gaussian,riemannian,riemannian,0,6,2,100.0,0.0,0.1,16,2000,0.0030270017050072,0.002188879223684,0.0027804284971729,0.0027621455822948,400,0
gaussian,gaussian,riemannian,riemannian,0,7,2,100.0,0.0,0.1,16,2000,0.0030198412238377,0.0023963815119483,0.0026212937859677,0.0009044825668029,400,0
gaussian,gaussian,riemannian,riemannian,0,8,2,100.0,0.0,0.1,16,2000,0.0041154787156287,0.0028558068486056,0.0037051516811474,0.0013253245365436,400,0
gaussian,gaussian,riemannian,riemannian,0,9,2,100.0,0.0,0.1,16,2000,0.0043933558998032,0.0029417921067754,0.0046781726990142,0.0020572211037555,400,0
gaussian,gaussian,riemannian,riemannian,0,10,2,100.0,0.0,0.1,16,2000,0.0038965529818991,0.0030106963786489,0.0036135165306064,0.000510902736114,400,0
gaussian,gaussian,riemannian,riemannian,0,11,2,100.0,0.0,0.1,16,2000,0.0034174885122882,0.0024643228262277,0.0031591224731417,0.0058505842714653,400,0
gaussian,gaussian,riemannian,riemannian,0,12,2,100.0,0.0,0.1,16,2000,0.0028078188644137,0.001566141499333,0.0035031244704277,0.0019653925603766,400,0
gaussian,gaussian,riemannian,riemannian,0,13,2,100.0,0.0,0.1,16,2000,0.0026269589901056,0.0019427390701622,0.0025541963829485,0.0001412801346465,400,0
gaussian,gaussian,riemannian,riemannian,0,14,2,100.0,0.0,0.1,16,2000,0.00346510616522,0.0024163229399137,0.0031983871888814,0.0042852795198657,400,0
gaussian,gaussian,riemannian,riemannian,0,15,2,100.0,0.0,0.1,16,2000,0.0030590445187842,0.0020820869470634,0.0029828068599119,0.0008313324411606,400,0
gaussian,gaussian,riemannian,riemannian,0,16,2,100.0,0.0,0.1,16,2000,0.0030634692489139,0.0018780319905864,0.0031133183036905,0.0011061306935591,400,0
gaussian,gaussian,riemannian,riemannian,0,17,2,100.0,0.0,0.1,16,2000,0.0034985124732344,0.0023751934654097,0.0036533909315289,0.003109313730669,400,0
gaussian,gaussian,riemannian,riemannian,0,18,2,100.0,0.0,0.1,16,2000,0.0033665375846529,0.0025743648561294,0.0028882340318003,0.000864077362874,400,0
gaussian,gaussian,riemannian,riemannian,0,19,2,100.0,0.0,0.1,16,2000,0.0039003506884611,0.0029410698933024,0.0034897907721086,0.0004634881473393,400,0
gaussian,gaussian,kl,kl,0,0,2,100.0,0.0,0.1,16,2000,0.0032618964521533,0.0021830908153874,0.0032413893278372,0.0021982207878195,400,0
gaussian,gaussian,kl,kl,0,1,2,100.0,0.0,0.1,16,2000,0.0032596079008685,0.0023694194272421,0.0028843237908623,0.0035185043179977,400,0
gaussian,gaussian,kl,kl,0,2,2,100.0,0.0,0.1,16,2000,0.0031795186129544,0.0023058709566518,0.0029456604670714,0.0052336583527963,400,0
gaussian,gaussian,kl,kl,0,3,2,100.0,0.0,0.1,16,2000,0.0047294098546247,0.0026643700872612,0.0054716222712524,0.0016290170538497,400,0
gaussian,gaussian,kl,kl,0,4,2,100.0,0.0,0.1,16,2000,0.0037471182031088,0.0027057002666328,0.0035919135690834,0.0041007359691855,400,0
gaussian,gaussian,kl,kl,0,5,2,100.0,0.0,0.1,16,2000,0.0028050085551957,0.0019020904949312,0.0029895542976996,0.003872567281699,400,0
gaussian,gaussian,kl,kl,0,6,2,100.0,0.0,0.1,16,2000,0.0030270017050075,0.0021888792236842,0.0027804284971729,0.002762145582295,400,0
gaussian,gaussian,kl,kl,0,7,2,100.0,0.0,0.1,16,2000,0.0030198412238379,0.0023963815119485,0.0026212937859677,0.0009044825668031,400,0
gaussian,gaussian,kl,kl,0,8,2,100.0,0.0,0.1,16,2000,0.0041154787156289,0.0028558068486058,0.0037051516811474,0.0013253245365438,400,0
gaussian,gaussian,kl,kl,0,9,2,100.0,0.0,0.1,16,2000,0.0043933558998034,0.0029417921067756,0.0046781726990142,0.0020572211037557,400,0
gaussian,gaussian,kl,kl,0,10,2,100.0,0.0,0.1,16,2000,0.0038965529818993,0.0030106963786491,0.0036135165306064,0.0005109027361143,400,0
gaussian,gaussian,kl,kl,0,11,2,100.0,0.0,0.1,16,2000,0.0034174885122884,0.0024643228262279,0.0031591224731417,0.0058505842714655,400,0
gaussian,gaussian,kl,kl,0,12,2,100.0,0.0,0.1,16,2000,0.002807818864414,0.0015661414993333,0.0035031244704277,0.0019653925603768,400,0
gaussian,gaussian,kl,kl,0,13,2,100.0,0.0,0.1,16,2000,0.0026269589901058,0.0019427390701625,0.0025541963829485,0.0001412801346467,400,0
gaussian,gaussian,kl,kl,0,14,2,100.0,0.0,0.1,16,2000,0.0034651061652203,0.002416322939914,0.0031983871888814,0.004285279519866,400,0
gaussian,gaussian,kl,kl,0,15,2,100.0,0.0,0.1,16,2000,0.0030590445187844,0.0020820869470636,0.0029828068599119,0.0008313324411608,400,0
gaussian,gaussian,kl,kl,0,16,2,100.0,0.0,0.1,16,2000,0.0030634692489141,0.0018780319905866,0.0031133183036905,0.0011061306935593,400,0
gaussian,gaussian,kl,kl,0,17,2,100.0,0.0,0.1,16,2000,0.0034985124732346,0.0023751934654099,0.0036533909315288,0.0031093137306692,400,0
gaussian,gaussian,kl,kl,0,18,2,100.0,0.0,0.1,16,2000,0.0033665375846531,0.0025743648561297,0.0028882340318003,0.0008640773628743,400,0
gaussian,gaussian,kl,kl,0,19,2,100.0,0.0,0.1,16,2000,0.0039003506884614,0.0029410698933026,0.0034897907721086,0.0004634881473395,400,0
gaussian,gaussian,riemannian,riemannian,0,0,2,10000.0,0.0,0.1,1,2000,0.0522106986549905,0.0353443681404274,0.0600075815107998,0.0008702336370243,400,0
gaussian,gaussian,riemannian,riemannian,0,1,2,10000.0,0.0,0.1,1,2000,0.0372792741148565,0.0287980952511036,0.0347537947913083,0.0988679081947745,400,0
gaussian,gaussian,riemannian,riemannian,0,2,2,10000.0,0.0,0.1,1,2000,0.0483111316770293,0.0349465181386081,0.0477821822417709,0.054470237414735,400,0
gaussian,gaussian,riemannian,riemannian,0,3,2,10000.0,0.0,0.1,1,2000,0.0589839423072416,0.0372220548412737,0.065795488780005,0.0651791362599276,400,0
gaussian,gaussian,riemannian,riemannian,0,4,2,10000.0,0.0,0.1,1,2000,0.0596286921558997,0.036801034160516,0.0619074725564123,0.0004215988038502,400,0
gaussian,gaussian,riemannian,riemannian,0,5,2,10000.0,0.0,0.1,1,2000,0.0427931652260823,0.0294743309401755,0.046859491929362,0.0559697467060298,400,0
gaussian,gaussian,riemannian,riemannian,0,6,2,10000.0,0.0,0.1,1,2000,0.0434291705370534,0.0335643192308672,0.0405299410927382,0.0162970292024688,400,0
gaussian,gaussian,riemannian,riemannian,0,7,2,10000.0,0.0,0.1,1,2000,0.0586889871923967,0.0433234823413285,0.0500649037379046,0.0659552293650476,400,0
gaussian,gaussian,riemannian,riemannian,0,8,2,10000.0,0.0,0.1,1,2000,0.0501050619222322,0.0400934430638151,0.0437596737064837,0.0106963091241067,400,0
gaussian,gaussian,riemannian,riemannian,0,9,2,10000.0,0.0,0.1,1,2000,0.0405212599108638,0.0287538173585359,0.0388046904217708,0.0520572203684175,400,0
gaussian,gaussian,riemannian,riemannian,0,10,2,10000.0,0.0,0.1,1,2000,0.0739110943639271,0.0522154896159628,0.0693560575426802,0.0587944110121807,400,0
gaussian,gaussian,riemannian,riemannian,0,11,2,10000.0,0.0,0.1,1,2000,0.0457590810332724,0.03247057524604,0.0447210077645717,0.0569559359213096,400,0
gaussian,gaussian,riemannian,riemannian,0,12,2,10000.0,0.0,0.1,1,2000,0.0391651427764062,0.0261926094654301,0.0391297916702071,0.0259304285214765,400,0
gaussian,gaussian,riemannian,riemannian,0,13,2,10000.0,0.0,0.1,1,2000,0.0537437613164217,0.0332118668971098,0.0555375444664328,0.1906752909190348,400,0
gaussian,gaussian,riemannian,riemannian,0,14,2,10000.0,0.0,0.1,1,2000,0.0495328743317066,0.0348575882372881,0.0484760357945258,0.0937148746549969,400,0
gaussian,gaussian,riemannian,riemannian,0,15,2,10000.0,0.0,0.1,1,2000,0.046494245876209,0.0353840338139102,0.0404624141452321,0.051001426656289,400,0
gaussian,gaussian,riemannian,riemannian,0,16,2,10000.0,0.0,0.1,1,2000,0.0549087721887702,0.0347125299935743,0.0583532875491117,0.0390896357655738,400,0
gaussian,gaussian,riemannian,riemannian,0,17,2,10000.0,0.0,0.1,1,2000,0.0544637520480039,0.0361594594094656,0.0543497330641515,0.0465568599561414,400,0
gaussian,gaussian,riemannian,riemannian,0,18,2,10000.0,0.0,0.1,1,2000,0.0597498597854716,0.0411548928098474,0.0610798303781947,0.0158700742246744,400,0
gaussian,gaussian,riemannian,riemannian,0,19,2,10000.0,0.0,0.1,1,2000,0.040494072100388,0.0287512057974217,0.0403279934506152,0.0046389665067476,400,0
gaussian,gaussian,kl,kl,0,0,2,10000.0,0.0,0.1,1,2000,0.0522106986549903,0.0353443681404271,0.0600075815107998,0.000870233637024,400,0
gaussian,gaussian,kl,kl,0,1,2,10000.0,0.0,0.1,1,2000,0.0372792741148564,0.0287980952511034,0.0347537947913083,0.0988679081947743,400,0
gaussian,gaussian,kl,kl,0,2,2,10000.0,0.0,0.1,1,2000,0.0483111316770292,0.0349465181386079,0.0477821822417709,0.054470237414735,400,0
gaussian,gaussian,kl,kl,0,3,2,10000.0,0.0,0.1,1,2000,0.0589839423072415,0.0372220548412736,0.065795488780005,0.0651791362599276,400,0
gaussian,gaussian,kl,kl,0,4,2,10000.0,0.0,0.1,1,2000,0.0596286921558996,0.036801034160516,0.0619074725564123,0.0004215988038502,400,0
gaussian,gaussian,kl,kl,0,5,2,10000.0,0.0,0.1,1,2000,0.0427931652260821,0.0294743309401754,0.046859491929362,0.0559697467060296,400,0
gaussian,gaussian,kl,kl,0,6,2,10000.0,0.0,0.1,1,2000,0.0434291705370533,0.0335643192308672,0.0405299410927382,0.0162970292024686,400,0
gaussian,gaussian,kl,kl,0,7,2,10000.0,0.0,0.1,1,2000,0.0586889871923966,0.0433234823413284,0.0500649037379045,0.0659552293650476,400,0
gaussian,gaussian,kl,kl,0,8,2,10000.0,0.0,0.1,1,2000,0.0501050619222321,0.0400934430638151,0.0437596737064837,0.0106963091241067,400,0
gaussian,gaussian,kl,kl,0,9,2,10000.0,0.0,0.1,1,2000,0.0405212599108636,0.0287538173585357,0.0388046904217707,0.0520572203684173,400,0
gaussian,gaussian,kl,kl,0,10,2,10000.0,0.0,0.1,1,2000,0.073911094363927,0.0522154896159627,0.0693560575426802,0.0587944110121807,400,0
gaussian,gaussian,kl,kl,0,11,2,10000.0,0.0,0.1,1,2000,0.0457590810332722,0.0324705752460398,0.0447210077645717,0.0569559359213096,400,0
gaussian,gaussian,kl,kl,0,12,2,10000.0,0.0,0.1,1,2000,0.0391651427764061,0.0261926094654301,0.0391297916702071,0.0259304285214763,400,0
gaussian,gaussian,kl,kl,0,13,2,10000.0,0.0,0.1,1,2000,0.0537437613164215,0.0332118668971097,0.0555375444664327,0.1906752909190343,400,0
gaussian,gaussian,kl,kl,0,14,2,10000.0,0.0,0.1,1,2000,0.0495328743317065,0.034857588237288,0.0484760357945258,0.0937148746549969,400,0
gaussian,gaussian,kl,kl,0,15,2,10000.0,0.0,0.1,1,2000,0.0464942458762089,0.03538403381391,0.0404624141452321,0.0510014266562888,400,0
gaussian,gaussian,kl,kl,0,16,2,10000.0,0.0,0.1,1,2000,0.0549087721887701,0.0347125299935742,0.0583532875491117,0.0390896357655738,400,0
gaussian,gaussian,kl,kl,0,17,2,10000.0,0.0,0.1,1,2000,0.0544637520480037,0.0361594594094654,0.0543497330641515,0.0465568599561414,400,0
gaussian,gaussian,kl,kl,0,18,2,10000.0,0.0,0.1,1,2000,0.0597498597854715,0.0411548928098474,0.0610798303781947,0.0158700742246744,400,0
gaussian,gaussian,kl,kl,0,19,2,10000.0,0.0,0.1,1,2000,0.0404940721003879,0.0287512057974216,0.0403279934506152,0.0046389665067474,400,0
gaussian,gaussian,riemannian,riemannian,0,0,2,10000.0,0.0,0.1,4,2000,0.0190461336003644,0.0139781685627154,0.0193139769697816,0.0227273253498216,400,0
gaussian,gaussian,riemannian,riemannian,0,1,2,10000.0,0.0,0.1,4,2000,0.0150055598051181,0.0112593418401673,0.0130905229161043,0.0111622960870445,400,0
gaussian,gaussian,riemannian,riemannian,0,2,2,10000.0,0.0,0.1,4,2000,0.0124298505262093,0.0079008177338552,0.0130222735936078,0.0021761118352177,400,0
gaussian,gaussian,riemannian,riemannian,0,3,2,10000.0,0.0,0.1,4,2000,0.0137823614121696,0.0087797331958904,0.0140687340518694,0.0093686537717543,400,0
gaussian,gaussian,riemannian,riemannian,0,4,2,10000.0,0.0,0.1,4,2000,0.0102656140936879,0.0082189003142696,0.0088799834824104,0.003086152406607,400,0
gaussian,gaussian,riemannian,riemannian,0,5,2,10000.0,0.0,0.1,4,2000,0.011966134732958,0.0093087604488202,0.0115668190731504,0.0108200289522735,400,0
gaussian,gaussian,riemannian,riemannian,0,6,2,10000.0,0.0,0.1,4,2000,0.0112350236703354,0.0075480348101649,0.0117158826801838,0.005608335756339,400,0
gaussian,gaussian,riemannian,riemannian,0,7,2,10000.0,0.0,0.1,4,2000,0.0167386863483239,0.0136400859326921,0.0155767881990327,0.0007342364195013,400,0
gaussian,gaussian,riemannian,riemannian,0,8,2,10000.0,0.0,0.1,4,2000,0.0157748816601702,0.0102484267029079,0.0155040436909824,0.0427497043158333,400,0
gaussian,gaussian,riemannian,riemannian,0,9,2,10000.0,0.0,0.1,4,2000,0.0162061361991448,0.0114883620299981,0.0142928143848829,0.012720883899711,400,0
gaussian,gaussian,riemannian,riemannian,0,10,2,10000.0,0.0,0.1,4,2000,0.0118145417477422,0.009497926616547,0.0103542767149171,0.0054653614458455,400,0
gaussian,gaussian,riemannian,riemannian,0,11,2,10000.0,0.0,0.1,4,2000,0.0112442185717164,0.0076895184177275,0.0112686779731918,0.0076832206929802,400,0
gaussian,gaussian,riemannian,riemannian,0,12,2,10000.0,0.0,0.1,4,2000,0.0119806882268452,0.0080548333823444,0.0122535007550566,0.0072989263728446,400,0
gaussian,gaussian,riemannian,riemannian,0,13,2,10000.0,0.0,0.1,4,2000,0.0151504261940889,0.0117102842025215,0.0133454352330106,0.0183956113092143,400,0
gaussian,gaussian,riemannian,riemannian,0,14,2,10000.0,0.0,0.1,4,2000,0.0135259398239119,0.0106765367196377,0.0117117344815138,0.0126831626962651,400,0
gaussian,gaussian,riemannian,riemannian,0,15,2,10000.0,0.0,0.1,4,2000,0.0128470673672028,0.0099442345418812,0.0116293202700975,0.0011412678243201,400,0
gaussian,gaussian,riemannian,riemannian,0,16,2,10000.0,0.0,0.1,4,2000,0.0125798194419992,0.0090608389016755,0.0112917930169577,0.007007383333675,400,0
gaussian,gaussian,riemannian,riemannian,0,17,2,10000.0,0.0,0.1,4,2000,0.0120006836845059,0.0074904859557921,0.0132423374643483,0.0243832034225643,400,0
gaussian,gaussian,riemannian,riemannian,0,18,2,10000.0,0.0,0.1,4,2000,0.0107840552606469,0.0067759406403595,0.0133508376985834,0.030356609646698,400,0
gaussian,gaussian,riemannian,riemannian,0,19,2,10000.0,0.0,0.1,4,2000,0.0162241899722435,0.0096544208351145,0.0168577317114111,0.0035051175748685,400,0
gaussian,gaussian,kl,kl,0,0,2,10000.0,0.0,0.1,4,2000,0.0190461336003643,0.0139781685627153,0.0193139769697815,0.0227273253498216,400,0
gaussian,gaussian,kl,kl,0,1,2,10000.0,0.0,0.1,4,2000,0.015005559805118,0.011259341840167,0.0130905229161043,0.0111622960870445,400,0
gaussian,gaussian,kl,kl,0,2,2,10000.0,0.0,0.1,4,2000,0.0124298505262091,0.007900817733855,0.0130222735936078,0.0021761118352177,400,0
gaussian,gaussian,kl,kl,0,3,2,10000.0,0.0,0.1,4,2000,0.0137823614121695,0.0087797331958903,0.0140687340518694,0.0093686537717541,400,0
gaussian,gaussian,kl,kl,0,4,2,10000.0,0.0,0.1,4,2000,0.0102656140936878,0.0082189003142694,0.0088799834824103,0.0030861524066068,400,0
gaussian,gaussian,kl,kl,0,5,2,10000.0,0.0,0.1,4,2000,0.0119661347329579,0.0093087604488201,0.0115668190731504,0.0108200289522732,400,0
gaussian,gaussian,kl,kl,0,6,2,10000.0,0.0,0.1,4,2000,0.0112350236703353,0.0075480348101648,0.0117158826801838,0.0056083357563387,400,0
gaussian,gaussian,kl,kl,0,7,2,10000.0,0.0,0.1,4,2000,0.0167386863483238,0.013640085932692,0.0155767881990326,0.000734236419501,400,0
gaussian,gaussian,kl,kl,0,8,2,10000.0,0.0,0.1,4,2000,0.0157748816601701,0.0102484267029078,0.0155040436909824,0.0427497043158331,400,0
gaussian,gaussian,kl,kl,0,9,2,10000.0,0.0,0.1,4,2000,0.0162061361991447,0.0114883620299979,0.0142928143848829,0.012720883899711,400,0
gaussian,gaussian,kl,kl,0,10,2,10000.0,0.0,0.1,4,2000,0.0118145417477421,0.0094979266165469,0.0103542767149171,0.0054653614458455,400,0
gaussian,gaussian,kl,kl,0,11,2,10000.0,0.0,0.1,4,2000,0.0112442185717163,0.0076895184177274,0.0112686779731918,0.0076832206929802,400,0
gaussian,gaussian,kl,kl,0,12,2,10000.0,0.0,0.1,4,2000,0.0119806882268451,0.0080548333823443,0.0122535007550566,0.0072989263728444,400,0
gaussian,gaussian,kl,kl,0,13,2,10000.0,0.0,0.1,4,2000,0.0151504261940888,0.0117102842025215,0.0133454352330106,0.018395611309214,400,0
gaussian,gaussian,kl,kl,0,14,2,10000.0,0.0,0.1,4,2000,0.0135259398239117,0.0106765367196377,0.0117117344815138,0.0126831626962649,400,0
gaussian,gaussian,kl,kl,0,15,2,10000.0,0.0,0.1,4,2000,0.0128470673672027,0.009944234541881,0.0116293202700975,0.0011412678243201,400,0
gaussian,gaussian,kl,kl,0,16,2,10000.0,0.0,0.1,4,2000,0.0125798194419991,0.0090608389016754,0.0112917930169577,0.0070073833336747,400,0
gaussian,gaussian,kl,kl,0,17,2,10000.0,0.0,0.1,4,2000,0.0120006836845058,0.007490485955792,0.0132423374643483,0.0243832034225643,400,0
