kappa,gamma,scheme,dt,perturb,n,m,c,gap,rel_gap,amplitude,cA
64.0,0.25,bures_wasserstein,0.03125,0.0,630,4875.597007160992,39.36428811158933,760687532.8809395,0.6553535945582654,0.8055555555555057,2519.314439141717
64.0,0.25,bures_wasserstein,0.03125,0.0,640,4875.597007160981,39.98904217000483,760687552.8651927,0.6553536117752586,0.805555555555504,2559.2986988803086
64.0,0.25,bures_wasserstein,0.03125,0.0,650,4875.597007160975,40.613800038227424,760687572.8496915,0.6553536289924636,0.8055555555555031,2599.2832024465547
64.0,0.25,bures_wasserstein,0.03125,0.0,660,4875.597007160972,41.238561600044065,760687592.8344275,0.6553536462098729,0.8055555555555024,2639.2679424028197
64.0,0.25,bures_wasserstein,0.03125,0.0,670,4875.59700716097,41.863326744478705,760687612.8193933,0.6553536634274801,0.8055555555555022,2679.2529116466367
64.0,0.25,bures_wasserstein,0.03125,0.0,680,4875.597007160968,42.48809536548218,760687632.8045819,0.6553536806452793,0.8055555555555018,2719.238103390859
64.0,0.25,bures_wasserstein,0.03125,0.0,690,4875.597007160961,43.11286736164499,760687652.7899846,0.6553536978632629,0.8055555555555006,2759.2235111452787
64.0,0.25,bures_wasserstein,0.03125,0.0,700,4875.597007160954,43.737642635930484,760687672.7755973,0.6553537150814276,0.8055555555554994,2799.2091286995505
64.0,0.25,bures_wasserstein,0.03125,0.0,710,4875.597007160952,44.362421095427024,760687692.7614156,0.6553537322997692,0.8055555555554992,2839.194950107329
64.0,0.25,bures_wasserstein,0.03125,0.0,720,4875.597007160946,44.98720265111748,760687712.747431,0.6553537495182807,0.8055555555554983,2879.180969671518
64.0,0.25,bures_wasserstein,0.03125,0.0,730,4875.5970071609445,45.611987217664634,760687732.7336404,0.6553537667369593,0.805555555555498,2919.167181930536
64.0,0.25,bures_wasserstein,0.03125,0.0,740,4875.597007160937,46.236774713211034,760687752.7200354,0.6553537839557979,0.8055555555554967,2959.1535816455057
64.0,0.25,bures_wasserstein,0.03125,0.0,750,4875.59700716093,46.8615650591924,760687772.7066131,0.6553538011747938,0.8055555555554955,2999.140163788313
64.0,0.25,bures_wasserstein,0.03125,0.0,760,4875.59700716093,47.48635818016327,760687792.6933706,0.6553538183939447,0.8055555555554955,3039.126923530449
64.0,0.25,bures_wasserstein,0.03125,0.0,770,4875.597007160928,48.11115400363418,760687812.6803007,0.6553538356132442,0.8055555555554952,3079.1138562325864
64.0,0.25,bures_wasserstein,0.03125,0.0,780,4875.5970071609245,48.73595245991915,760687832.6673987,0.6553538528326884,0.8055555555554946,3119.1009574348245
64.0,0.25,bures_wasserstein,0.03125,0.0,790,4875.597007160919,49.36075348199305,760687852.6546605,0.6553538700522736,0.8055555555554937,3159.0882228475543
64.0,0.25,bures_wasserstein,0.03125,0.0,800,4875.597007160914,49.98555700535777,760687872.6420822,0.6553538872719967,0.8055555555554929,3199.0756483428963
64.0,0.25,bures_wasserstein,0.03125,0.0,810,4875.59700716091,50.6103629679168,760687892.6296606,0.6553539044918548,0.8055555555554922,3239.0632299466743
64.0,0.25,bures_wasserstein,0.03125,0.0,820,4875.597007160903,51.23517130985749,760687912.6173905,0.6553539217118435,0.8055555555554911,3279.0509638308786
64.0,0.25,bures_wasserstein,0.03125,0.0,830,4875.597007160895,51.859981973540364,760687932.605269,0.65535393893196,0.8055555555554899,3319.0388463065824
64.0,0.25,bures_wasserstein,0.03125,0.0,840,4875.597007160894,52.48479490339514,760687952.5932938,0.6553539561522027,0.8055555555554895,3359.026873817288
64.0,0.25,bures_wasserstein,0.03125,0.0,850,4875.597007160892,53.109610045822905,760687972.5814607,0.6553539733725677,0.8055555555554892,3399.015042932665
64.0,0.25,bures_wasserstein,0.03125,0.0,860,4875.597007160892,53.7344273491039,760687992.5697665,0.6553539905930525,0.8055555555554892,3439.003350342649
64.0,0.25,bures_wasserstein,0.03125,0.0,870,4875.597007160886,54.35924676331075,760688012.5582056,0.655354007813652,0.8055555555554883,3478.991792851887
64.0,0.25,bures_wasserstein,0.03125,0.0,880,4875.597007160879,54.984068240226534,760688032.5467763,0.655354025034365,0.8055555555554871,3518.9803673744973
64.0,0.25,bures_wasserstein,0.03125,0.0,890,4875.597007160879,55.60889173326757,760688052.5354781,0.655354042255191,0.8055555555554871,3558.9690709291235
64.0,0.25,bures_wasserstein,0.03125,0.0,900,4875.597007160872,56.233717197410485,760688072.5243042,0.6553540594761239,0.805555555555486,3598.95790063427
64.0,0.25,bures_wasserstein,0.03125,0.0,910,4875.59700716087,56.8585445891233,760688092.513255,0.6553540766971644,0.8055555555554856,3638.94685370389
64.0,0.25,bures_wasserstein,0.03125,0.0,920,4875.597007160866,57.483373866300276,760688112.5023261,0.6553540939183085,0.805555555555485,3678.9359274432168
64.0,0.25,bures_wasserstein,0.03125,0.0,930,4875.597007160855,58.10820498820032,760688132.4915131,0.6553541111395524,0.8055555555554832,3718.9251192448196
64.0,0.25,bures_wasserstein,0.03125,0.0,940,4875.59700716085,58.73303791538859,760688152.4808172,0.6553541283608972,0.8055555555554823,3758.914426584869
64.0,0.25,bures_wasserstein,0.03125,0.0,950,4875.59700716085,59.35787260968131,760688172.4702363,0.6553541455823411,0.8055555555554823,3798.903847019603
64.0,0.25,bures_wasserstein,0.03125,0.0,960,4875.597007160846,59.98270903409333,760688192.459765,0.6553541628038794,0.8055555555554818,3838.8933781819724
64.0,0.25,bures_wasserstein,0.03125,0.0,970,4875.597007160846,60.60754715278851,760688212.4494032,0.655354180025512,0.8055555555554818,3878.883017778464
64.0,0.25,bures_wasserstein,0.03125,0.0,980,4875.597007160841,61.232386931032735,760688232.4391459,0.6553541972472348,0.8055555555554809,3918.872763586094
64.0,0.25,bures_wasserstein,0.03125,0.0,990,4875.5970071608335,61.85722833514903,760688252.4289923,0.6553542144690467,0.8055555555554796,3958.862613449537
64.0,0.25,bures_wasserstein,0.03125,0.0,1000,4875.597007160832,62.482071332475144,760688272.4189423,0.655354231690948,0.8055555555554793,3998.8525652784083
64.0,0.25,bures_wasserstein,0.03125,0.0,1010,4875.597007160824,63.10691589132321,760688292.4089905,0.6553542489129338,0.8055555555554781,4038.8426170446846
64.0,0.25,bures_wasserstein,0.03125,0.0,1020,4875.597007160819,63.73176198094134,760688312.3991375,0.6553542661350048,0.8055555555554772,4078.832766780245
64.0,0.25,bures_wasserstein,0.03125,0.0,1030,4875.597007160812,64.35660957147718,760688332.3893796,0.6553542833571578,0.805555555555476,4118.823012574539
64.0,0.25,bures_wasserstein,0.03125,0.0,1040,4875.59700716081,64.98145863394308,760688352.379718,0.6553543005793936,0.8055555555554758,4158.813352572356
64.0,0.25,bures_wasserstein,0.03125,0.0,1050,4875.597007160806,65.6063091401831,760688372.3701481,0.6553543178017085,0.8055555555554751,4198.8037849717175
64.0,0.25,bures_wasserstein,0.03125,0.0,1060,4875.597007160804,66.23116106284147,760688392.3606695,0.6553543350241021,0.8055555555554748,4238.794308021853
64.0,0.25,bures_wasserstein,0.03125,0.0,1070,4875.597007160803,66.85601437533256,760688412.3512799,0.6553543522465722,0.8055555555554745,4278.784920021283
64.0,0.25,bures_wasserstein,0.03125,0.0,1080,4875.597007160797,67.48086905181216,760688432.3419764,0.6553543694691167,0.8055555555554736,4318.775619315978
64.0,0.25,bures_wasserstein,0.03125,0.0,1090,4875.597007160788,68.1057250671503,760688452.3327574,0.6553543866917338,0.8055555555554721,4358.7664042976185
64.0,0.25,bures_wasserstein,0.03125,0.0,1100,4875.597007160783,68.7305823969051,760688472.3236237,0.6553544039144246,0.8055555555554712,4398.757273401926
64.0,0.25,bures_wasserstein,0.03125,0.0,1110,4875.597007160779,69.35544101729798,760688492.3145733,0.655354421137187,0.8055555555554706,4438.74822510707
64.0,0.25,bures_wasserstein,0.03125,0.0,1120,4875.5970071607735,69.98030090518961,760688512.3056035,0.6553544383600189,0.8055555555554696,4478.739257932134
64.0,0.25,bures_wasserstein,0.03125,0.0,1130,4875.59700716077,70.60516203805749,760688532.2967138,0.6553544555829198,0.8055555555554691,4518.730370435678
64.0,0.25,bures_wasserstein,0.03125,0.0,1140,4875.59700716077,71.23002439397408,760688552.2879035,0.6553544728058892,0.8055555555554691,4558.72156121434
64.0,0.25,bures_wasserstein,0.03125,0.0,1150,4875.597007160766,71.85488795158602,760688572.2791693,0.655354490028924,0.8055555555554685,4598.7128289015045
64.0,0.25,bures_wasserstein,0.03125,0.0,1160,4875.597007160764,72.47975269009427,760688592.2705109,0.6553545072520242,0.8055555555554682,4638.704172166033
64.0,0.25,bures_wasserstein,0.03125,0.0,1170,4875.597007160761,73.10461858923514,760688612.2619265,0.6553545244751882,0.8055555555554675,4678.695589711048
64.0,0.25,bures_wasserstein,0.03125,0.0,1180,4875.597007160755,73.72948562926217,760688632.2534144,0.6553545416984143,0.8055555555554667,4718.687080272778
64.0,0.25,bures_wasserstein,0.03125,0.0,1190,4875.597007160748,74.35435379092847,760688652.2449735,0.6553545589217019,0.8055555555554655,4758.678642619421
64.0,0.25,bures_wasserstein,0.03125,0.0,1200,4875.597007160741,74.97922305547003,760688672.2366034,0.6553545761450504,0.8055555555554643,4798.670275550081
64.0,0.25,bures_wasserstein,0.03125,0.0,1210,4875.597007160735,75.60409340458978,760688692.2283031,0.6553545933684591,0.8055555555554634,4838.661977893745
64.0,0.25,bures_wasserstein,0.03125,0.0,1220,4875.597007160732,76.22896482044229,760688712.2200717,0.6553546105919271,0.8055555555554628,4878.653748508305
64.0,0.25,bures_wasserstein,0.03125,0.0,1230,4875.597007160732,76.85383728561885,760688732.2119088,0.6553546278154542,0.8055555555554628,4918.645586279606
64.0,0.25,bures_wasserstein,0.03125,0.0,1240,4875.59700716073,77.4787107831335,760688752.203811,0.6553546450390374,0.8055555555554624,4958.637490120543
64.0,0.25,bures_wasserstein,0.03125,0.0,1250,4875.597007160728,78.1035852964093,760688772.1957785,0.6553546622626767,0.8055555555554622,4998.629458970195
64.0,0.25,bures_wasserstein,0.03125,0.0,1260,4875.597007160726,78.72846080926553,760688792.1878101,0.6553546794863714,0.8055555555554619,5038.621491792993
64.0,0.25,bures_wasserstein,0.03125,0.0,1270,4875.597007160723,79.35333730590486,760688812.1799039,0.6553546967101196,0.8055555555554613,5078.61358757791
64.0,0.25,bures_wasserstein,0.03125,0.0,1280,4875.597007160715,79.97821477090156,760688832.1720587,0.6553547139339203,0.8055555555554601,5118.605745337699
64.0,0.25,bures_wasserstein,0.03125,0.0,1290,4875.597007160704,80.60309318918992,760688852.1642733,0.6553547311577727,0.8055555555554583,5158.597964108154
64.0,0.25,bures_wasserstein,0.03125,0.0,1300,4875.5970071606935,81.22797254605304,760688872.1565479,0.6553547483816766,0.8055555555554564,5198.590242947394
64.0,0.25,bures_wasserstein,0.03125,0.0,1310,4875.59700716069,81.85285282711214,760688892.148884,0.6553547656056337,0.8055555555554559,5238.582580935176
64.0,0.25,bures_wasserstein,0.03125,0.0,1320,4875.597007160684,82.47773401831641,760688912.141278,0.6553547828296404,0.805555555555455,5278.574977172249
64.0,0.25,bures_wasserstein,0.03125,0.0,1330,4875.597007160675,83.10261610593301,760688932.133728,0.6553548000536955,0.8055555555554534,5318.567430779712
64.0,0.25,bures_wasserstein,0.03125,0.0,1340,4875.597007160672,83.72749907653754,760688952.1262363,0.6553548172778009,0.8055555555554529,5358.559940898402
64.0,0.25,bures_wasserstein,0.03125,0.0,1350,4875.59700716067,84.35238291700496,760688972.1188009,0.6553548345019546,0.8055555555554526,5398.5525066883165
64.0,0.25,bures_wasserstein,0.03125,0.0,1360,4875.597007160668,84.97726761450059,760688992.1114202,0.6553548517261556,0.8055555555554522,5438.545127328037
64.0,0.25,bures_wasserstein,0.03125,0.0,1370,4875.597007160664,85.60215315647179,760689012.104093,0.6553548689504026,0.8055555555554517,5478.537802014193
64.0,0.25,bures_wasserstein,0.03125,0.0,1380,4875.597007160659,86.22703953063973,760689032.0968187,0.6553548861746953,0.8055555555554508,5518.530529960942
64.0,0.25,bures_wasserstein,0.03125,0.0,1390,4875.597007160659,86.8519267249913,760689052.0895985,0.6553549033990345,0.8055555555554508,5558.523310399442
64.0,0.25,bures_wasserstein,0.03125,0.0,1400,4875.597007160655,87.4768147277718,760689072.0824289,0.6553549206234173,0.8055555555554501,5598.516142577394
64.0,0.25,bures_wasserstein,0.03125,0.0,1410,4875.597007160653,88.1017035274773,760689092.0753108,0.6553549378478445,0.8055555555554499,5638.509025758546
64.0,0.25,bures_wasserstein,0.03125,0.0,1420,4875.59700716065,88.72659311284752,760689112.0682425,0.6553549550723146,0.8055555555554492,5678.501959222241
64.0,0.25,bures_wasserstein,0.03125,0.0,1430,4875.597007160648,89.3514834728595,760689132.0612245,0.6553549722968279,0.805555555555449,5718.494942263007
64.0,0.25,bures_wasserstein,0.03125,0.0,1440,4875.5970071606425,89.97637459672049,760689152.0542539,0.6553549895213823,0.8055555555554481,5758.48797419011
64.0,0.25,bures_wasserstein,0.03125,0.0,1450,4875.597007160637,90.60126647386167,760689172.0473318,0.6553550067459782,0.8055555555554471,5798.481054327146
64.0,0.25,bures_wasserstein,0.03125,0.0,1460,4875.59700716063,91.2261590939321,760689192.0404567,0.6553550239706147,0.805555555555446,5838.474182011653
64.0,0.25,bures_wasserstein,0.03125,0.0,1470,4875.5970071606225,91.85105244679268,760689212.0336283,0.6553550411952916,0.8055555555554448,5878.4673565947305
64.0,0.25,bures_wasserstein,0.03125,0.0,1480,4875.59700716061,92.4759465225105,760689232.0268447,0.655355058420007,0.8055555555554427,5918.460577440671
64.0,0.25,bures_wasserstein,0.03125,0.0,1490,4875.5970071606025,93.10084131135321,760689252.0201083,0.655355075644763,0.8055555555554414,5958.453843926604
64.0,0.25,bures_wasserstein,0.03125,0.0,1500,4875.597007160586,93.72573680378372,760689272.0134143,0.6553550928695555,0.8055555555554388,5998.447155442157
64.0,0.25,bures_wasserstein,0.03125,0.0,1510,4875.597007160581,94.35063299045491,760689292.0067679,0.6553551100943891,0.8055555555554378,6038.440511389113
64.0,0.25,bures_wasserstein,0.03125,0.0,1520,4875.597007160581,94.97552986220472,760689312.0001671,0.6553551273192619,0.8055555555554378,6078.433911181101
64.0,0.25,bures_wasserstein,0.03125,0.0,1530,4875.59700716057,95.60042741005131,760689331.9936062,0.6553551445441692,0.805555555555436,6118.427354243283
64.0,0.25,bures_wasserstein,0.03125,0.0,1540,4875.597007160566,96.22532562518825,760689351.9870902,0.6553551617691151,0.8055555555554355,6158.420840012046
64.0,0.25,bures_wasserstein,0.03125,0.0,1550,4875.597007160561,96.85022449898003,760689371.9806161,0.6553551789940971,0.8055555555554346,6198.41436793472
64.0,0.25,bures_wasserstein,0.03125,0.0,1560,4875.597007160555,97.47512402295777,760689391.9741833,0.6553551962191146,0.8055555555554337,6238.407937469296
64.0,0.25,bures_wasserstein,0.03125,0.0,1570,4875.597007160553,98.10002418881481,760689411.9677929,0.6553552134441687,0.8055555555554333,6278.401548084146
64.0,0.25,bures_wasserstein,0.03125,0.0,1580,4875.597007160546,98.72492498840273,760689431.9614413,0.6553552306692563,0.8055555555554321,6318.395199257773
64.0,0.25,bures_wasserstein,0.03125,0.0,1590,4875.5970071605425,99.34982641372723,760689451.9551309,0.6553552478943794,0.8055555555554316,6358.388890478541
64.0,0.25,bures_wasserstein,0.03125,0.0,1600,4875.597007160537,99.97472845694435,760689471.9488595,0.6553552651195359,0.8055555555554306,6398.382621244436
64.0,0.25,bures_wasserstein,0.03125,0.0,1610,4875.59700716053,100.5996311103566,760689491.9426265,0.6553552823447257,0.8055555555554295,6438.37639106282
64.0,0.25,bures_wasserstein,0.03125,0.0,1620,4875.597007160526,101.22453436640956,760689511.9364333,0.6553552995699498,0.8055555555554288,6478.37019945021
64.0,0.25,bures_wasserstein,0.03125,0.0,1630,4875.597007160515,101.84943821768817,760689531.9302758,0.6553553167952045,0.805555555555427,6518.364045932041
64.0,0.25,bures_wasserstein,0.03125,0.0,1640,4875.597007160513,102.47434265691342,760689551.9241589,0.6553553340204943,0.8055555555554267,6558.357930042457
64.0,0.25,bures_wasserstein,0.03125,0.0,1650,4875.597007160506,103.09924767693896,760689571.9180775,0.6553553512458146,0.8055555555554255,6598.3518513240915
64.0,0.25,bures_wasserstein,0.03125,0.0,1660,4875.5970071605025,103.72415327074795,760689591.9120339,0.6553553684711675,0.8055555555554249,6638.345809327867
64.0,0.25,bures_wasserstein,0.03125,0.0,1670,4875.597007160499,104.3490594314499,760689611.9060266,0.6553553856965516,0.8055555555554244,6678.339803612792
64.0,0.25,bures_wasserstein,0.03125,0.0,1680,4875.597007160495,104.97396615227771,760689631.9000553,0.6553554029219668,0.8055555555554237,6718.333833745772
64.0,0.25,bures_wasserstein,0.03125,0.0,1690,4875.597007160492,105.59887342658482,760689651.8941193,0.6553554201474123,0.8055555555554231,6758.327899301426
64.0,0.25,bures_wasserstein,0.03125,0.0,1700,4875.59700716049,106.22378124784225,760689671.8882186,0.6553554373728885,0.8055555555554228,6798.321999861902
64.0,0.25,bures_wasserstein,0.03125,0.0,1710,4875.5970071604825,106.84868960963578,760689691.8823512,0.6553554545983931,0.8055555555554216,6838.316135016688
64.0,0.25,bures_wasserstein,0.03125,0.0,1720,4875.597007160472,107.47359850566339,760689711.8765167,0.6553554718239262,0.8055555555554198,6878.310304362455
64.0,0.25,bures_wasserstein,0.03125,0.0,1730,4875.59700716047,108.09850792973266,760689731.8707188,0.6553554890494907,0.8055555555554195,6918.304507502889
64.0,0.25,bures_wasserstein,0.03125,0.0,1740,4875.597007160464,108.72341787575819,760689751.8649532,0.6553555062750831,0.8055555555554186,6958.298744048522
64.0,0.25,bures_wasserstein,0.03125,0.0,1750,4875.597007160464,109.34832833775917,760689771.8592225,0.6553555235007056,0.8055555555554186,6998.293013616585
64.0,0.25,bures_wasserstein,0.03125,0.0,1760,4875.597007160461,109.97323930985698,760689791.853523,0.6553555407263549,0.805555555555418,7038.287315830845
64.0,0.25,bures_wasserstein,0.03125,0.0,1770,4875.597007160459,110.59815078627294,760689811.8478566,0.6553555579520328,0.8055555555554177,7078.281650321466
64.0,0.25,bures_wasserstein,0.03125,0.0,1780,4875.597007160448,111.22306276132592,760689831.8422191,0.6553555751777356,0.8055555555554159,7118.276016724857
64.0,0.25,bures_wasserstein,0.03125,0.0,1790,4875.597007160441,111.8479752294303,760689851.8366145,0.6553555924034666,0.8055555555554147,7158.270414683538
64.0,0.25,bures_wasserstein,0.03125,0.0,1800,4875.597007160435,112.47288818509384,760689871.8310416,0.655355609629225,0.8055555555554138,7198.264843846004
64.0,0.25,bures_wasserstein,0.03125,0.0,1810,4875.597007160428,113.09780162291547,760689891.8254989,0.6553556268550096,0.8055555555554126,7238.259303866588
64.0,0.25,bures_wasserstein,0.03125,0.0,1820,4875.597007160426,113.72271553758341,760689911.8199885,0.6553556440808218,0.8055555555554123,7278.2537944053365
64.0,0.25,bures_wasserstein,0.03125,0.0,1830,4875.597007160421,114.34762992387314,760689931.8145072,0.6553556613066591,0.8055555555554114,7318.248315127879
64.0,0.25,bures_wasserstein,0.03125,0.0,1840,4875.597007160419,114.9725447766456,760689951.8090569,0.6553556785325231,0.8055555555554111,7358.242865705317
